Variable_Name,Random_Forest,Chi_Square,Recursive_Feature_Elimination,L_One,Votes
pck_size,0.027372243737721576,14037.821313153237,8,0.0,1
Ether_type,0.006384931364384947,571130.4433301922,23,0.0,0
LLC_dsap,0.0,,68,0.0,0
LLC_ssap,0.002080853830376491,44.43076923076924,40,0.0,0
LLC_ctrl,0.0017205347760560151,7775.384615384619,37,0.0,0
EAPOL_version,0.004207017851842618,113.95433070866144,29,0.0,0
EAPOL_type,0.0031850413035296263,357.98709677419356,35,0.0,0
EAPOL_len,0.002577429898320024,12255.589050985116,42,0.0,0
IP_version,0.0007628152320259888,13.105977945443993,46,0.0,0
IP_ihl,0.0019640998881563154,18.29232549170832,36,0.0,0
IP_tos,0.0013542365367068127,1961.5210266535037,47,0.0,0
IP_len,0.02516098959635147,17024.871469145528,11,0.0,1
IP_flags,0.0033513937594279613,3.546583365872706,25,0.0,0
IP_Z,0.0,,70,0.0,0
IP_MF,0.0,,71,0.0,0
IP_id,0.021177616269948227,3330112.961750153,15,0.0,1
IP_DF,0.0032453260868194867,2.213690105787181,31,0.0,0
IP_frag,0.0,,83,0.0,0
IP_ttl,0.020603887623048246,8169.323247766959,17,0.0,1
IP_proto,0.004549558909884212,449.10365244774135,30,0.0,0
IP_options,0.0012690552381976901,16.999999999999996,48,0.0,0
ICMP_type,0.0004208641606691924,14.222360248447199,59,0.0,0
ICMP_code,0.00045081529056571057,33.618181818181824,50,0.0,0
ICMP_chksum,0.00019179858335851896,13813.78838857288,58,0.0,0
ICMP_id,2.900358041555561e-05,97253.19999999998,57,0.0,0
ICMP_seq,8.015684016473375e-05,4.8,63,0.0,0
ICMP_ts_ori,0.0,,73,0.0,0
ICMP_ts_rx,0.0,,75,0.0,0
ICMP_ts_tx,0.0,,78,0.0,0
ICMP_ptr,0.0,,76,0.0,0
ICMP_reserved,0.0,,81,0.0,0
ICMP_length,0.0,,85,0.0,0
ICMP_nexthopmtu,0.0,,86,0.0,0
TCP_seq,0.03313204638521164,230887350343.54123,16,0.0,2
TCP_ack,0.0097242009957686,228561934316.65405,22,0.0,1
TCP_dataofs,0.020474603017883345,370.44795086902366,14,0.0,1
TCP_reserved,0.0,,87,0.0,0
TCP_flags,0.021344467075728644,109.33189113747383,20,0.0,1
TCP_FIN,0.007370958611659904,102.52116788321167,26,0.0,0
TCP_SYN,0.0013793131090425242,3.847272727272724,45,0.0,0
TCP_RST,0.00143287753034094,17.799999999999997,49,0.0,0
TCP_PSH,0.0017326058269440884,100.15474919957308,44,0.0,0
TCP_ACK,0.004973615366038892,96.28123591889272,34,0.0,0
TCP_URG,0.0,,88,0.0,0
TCP_ECE,0.0,,90,0.0,0
TCP_CWR,0.0,,89,0.0,0
TCP_window,0.07404776996770873,3171016.715134732,4,0.0,1
TCP_chksum,0.012605054450127813,3061247.183276595,27,0.0,1
TCP_urgptr,0.0,,69,0.0,0
TCP_options,0.002713129468775706,93.9164879745001,33,0.0,0
UDP_len,0.01732174104284582,29195.750064066702,19,0.0,1
UDP_chksum,0.016647006276513235,3319173.1566757066,18,0.0,1
DHCP_options,0.0015504479588192607,121.569756097561,41,0.0,0
BOOTP_op,0.0009513784417842603,60.37551020408164,56,0.0,0
BOOTP_htype,0.0015949673046270296,67.3741935483871,52,0.0,0
BOOTP_hlen,0.00035783033540293124,404.2451612903226,55,0.0,0
BOOTP_hops,0.0,,67,0.0,0
BOOTP_xid,0.0037692544688970485,148563419047.72217,28,0.0,1
BOOTP_secs,8.855292235484874e-05,0.7999999999999999,62,0.0,0
BOOTP_flags,0.007045250581526123,5.446599131693217,24,0.0,0
BOOTP_sname,0.0012381904604032148,67.3741935483871,54,0.0,0
BOOTP_file,0.0005514659518024452,67.3741935483871,60,0.0,0
BOOTP_options,0.0003184056103577613,67.3741935483871,61,0.0,0
DNS_length,0.0,,74,0.0,0
DNS_id,0.007380584487620717,279653.10664281884,32,0.0,0
DNS_qr,0.0006965993958618801,58.39999999999999,53,0.0,0
DNS_opcode,0.0,,79,0.0,0
DNS_aa,0.0009599455181404188,58.99999999999999,43,0.0,0
DNS_tc,0.0,,82,0.0,0
DNS_rd,0.0030208130329103544,19.23076923076923,39,0.0,0
DNS_ra,0.0,,72,0.0,0
DNS_z,0.0,,84,0.0,0
DNS_ad,0.0,,65,0.0,0
DNS_cd,0.0,,77,0.0,0
DNS_rcode,0.0,,80,0.0,0
DNS_qdcount,0.002821009352442303,39.15161707632597,38,0.0,0
DNS_ancount,0.0018090203765486804,298.8,51,0.0,0
DNS_nscount,0.00010146024624413944,179.79999999999995,64,0.0,0
DNS_arcount,1.3002842282657434e-05,1.8,66,0.0,0
sport_class,0.03579803558348937,75.28894484730333,12,0.0,1
dport_class,0.05278269761444412,40.78934937811519,7,0.0,1
sport_bare,0.09943170738732265,2069251.4093660156,1,0.0,2
dport_bare,0.10116874054531402,1187190.2662137966,2,0.0,1
TCP_sport,0.06507591782502681,11020739.786171533,6,0.0,1
TCP_dport,0.04450197711219987,884835.5607522134,9,0.0,1
UDP_sport,0.035943437803744045,6241519.627666943,10,0.0,1
UDP_dport,0.07744135777763043,21096366.813537456,3,0.0,1
payload_bytes,0.023733635583380507,14471.904750600172,13,0.0,1
entropy,0.058431006632124055,25.14526008496497,5,0.0,1
Protocol,0.014384247364736702,29.632418541197225,21,0.0,1
